STATION,NAME,DATE,TMAX,TMIN
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/19/2012,72,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/20/2012,77,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/21/2012,82,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/22/2012,82,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/23/2012,79,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/24/2012,64,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/25/2012,63,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/26/2012,60,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/27/2012,60,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/28/2012,63,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/29/2012,53,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/30/2012,47,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",3/31/2012,37,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/1/2012,48,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/2/2012,53,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/3/2012,60,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/4/2012,63,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/5/2012,59,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/6/2012,51,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/7/2012,52,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/8/2012,59,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/9/2012,57,43
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/10/2012,56,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/11/2012,41,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/12/2012,45,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/13/2012,52,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/14/2012,62,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/15/2012,60,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/16/2012,72,55
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/17/2012,57,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/18/2012,47,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/19/2012,65,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/20/2012,64,44
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/21/2012,48,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/22/2012,50,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/23/2012,56,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/24/2012,53,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/25/2012,56,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/26/2012,56,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/27/2012,52,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/28/2012,49,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/29/2012,48,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",4/30/2012,63,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/1/2012,55,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/2/2012,64,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/3/2012,76,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/4/2012,76,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/5/2012,74,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/6/2012,58,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/7/2012,63,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/8/2012,53,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/9/2012,66,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/10/2012,57,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/11/2012,59,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/12/2012,71,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/13/2012,71,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/14/2012,69,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/15/2012,71,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/16/2012,75,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/17/2012,62,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/18/2012,71,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/19/2012,77,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/20/2012,85,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/21/2012,89,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/22/2012,65,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/23/2012,68,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/24/2012,76,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/25/2012,86,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/26/2012,70,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/27/2012,78,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/28/2012,83,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/29/2012,87,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/30/2012,74,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",5/31/2012,66,42
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/1/2012,57,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/2/2012,58,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/3/2012,67,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/4/2012,73,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/5/2012,73,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/6/2012,70,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/7/2012,73,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/8/2012,75,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/9/2012,79,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/10/2012,83,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/11/2012,88,67
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/12/2012,83,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/13/2012,68,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/14/2012,70,50
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/15/2012,81,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/16/2012,87,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/17/2012,89,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/18/2012,78,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/19/2012,88,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/20/2012,88,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/21/2012,87,71
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/22/2012,74,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/23/2012,79,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/24/2012,79,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/25/2012,81,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/26/2012,75,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/27/2012,76,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/28/2012,83,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/29/2012,86,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",6/30/2012,85,66
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/1/2012,81,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/2/2012,86,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/3/2012,91,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/4/2012,87,74
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/5/2012,92,70
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/6/2012,85,71
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/7/2012,96,76
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/8/2012,85,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/9/2012,84,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/10/2012,83,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/11/2012,80,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/12/2012,83,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/13/2012,87,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/14/2012,90,67
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/15/2012,86,70
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/16/2012,82,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/17/2012,92,70
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/18/2012,93,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/19/2012,89,70
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/20/2012,74,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/21/2012,81,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/22/2012,80,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/23/2012,85,73
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/24/2012,90,68
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/25/2012,84,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/26/2012,88,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/27/2012,83,67
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/28/2012,81,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/29/2012,80,55
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/30/2012,83,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",7/31/2012,87,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/1/2012,82,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/2/2012,81,62
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/3/2012,83,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/4/2012,93,70
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/5/2012,89,72
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/6/2012,76,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/7/2012,80,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/8/2012,83,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/9/2012,81,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/10/2012,67,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/11/2012,64,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/12/2012,75,55
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/13/2012,76,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/14/2012,69,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/15/2012,76,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/16/2012,80,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/17/2012,74,62
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/18/2012,69,49
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/19/2012,74,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/20/2012,76,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/21/2012,76,55
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/22/2012,71,50
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/23/2012,80,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/24/2012,81,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/25/2012,90,64
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/26/2012,89,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/27/2012,84,69
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/28/2012,81,60
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/29/2012,80,55
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/30/2012,81,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",8/31/2012,82,61
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/1/2012,83,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/2/2012,79,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/3/2012,85,62
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/4/2012,86,63
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/5/2012,84,67
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/6/2012,83,65
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/7/2012,80,58
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/8/2012,75,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/9/2012,68,53
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/10/2012,70,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/11/2012,72,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/12/2012,77,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/13/2012,81,59
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/14/2012,71,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/15/2012,72,44
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/16/2012,74,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/17/2012,75,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/18/2012,74,52
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/19/2012,74,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/20/2012,66,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/21/2012,68,49
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/22/2012,67,49
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/23/2012,60,45
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/24/2012,55,44
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/25/2012,64,54
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/26/2012,69,51
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/27/2012,68,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/28/2012,65,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/29/2012,68,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",9/30/2012,65,43
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/1/2012,65,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/2/2012,66,40
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/3/2012,73,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/4/2012,61,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/5/2012,72,48
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/6/2012,54,43
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/7/2012,47,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/8/2012,47,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/9/2012,56,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/10/2012,61,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/11/2012,52,43
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/12/2012,60,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/13/2012,51,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/14/2012,64,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/15/2012,65,46
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/16/2012,48,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/17/2012,63,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/18/2012,69,50
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/19/2012,69,43
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/20/2012,52,43
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/21/2012,54,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/22/2012,59,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/23/2012,67,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/24/2012,64,56
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/25/2012,64,57
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/26/2012,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/27/2012,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/28/2012,,
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/29/2012,50,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/30/2012,45,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",10/31/2012,41,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/1/2012,43,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/2/2012,45,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/3/2012,44,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/4/2012,44,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/5/2012,43,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/6/2012,39,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/7/2012,41,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/8/2012,47,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/9/2012,46,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/10/2012,54,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/11/2012,66,50
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/12/2012,70,38
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/13/2012,38,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/14/2012,38,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/15/2012,43,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/16/2012,44,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/17/2012,51,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/18/2012,52,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/19/2012,57,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/20/2012,55,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/21/2012,51,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/22/2012,52,41
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/23/2012,62,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/24/2012,39,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/25/2012,36,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/26/2012,38,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/27/2012,33,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/28/2012,36,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/29/2012,43,34
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",11/30/2012,47,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/1/2012,39,35
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/2/2012,56,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/3/2012,53,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/4/2012,65,47
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/5/2012,65,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/6/2012,38,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/7/2012,45,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/8/2012,46,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/9/2012,36,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/10/2012,34,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/11/2012,35,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/12/2012,38,27
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/13/2012,45,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/14/2012,46,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/15/2012,48,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/16/2012,48,37
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/17/2012,47,39
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/18/2012,41,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/19/2012,40,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/20/2012,40,33
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/21/2012,46,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/22/2012,34,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/23/2012,36,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/24/2012,32,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/25/2012,30,20
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/26/2012,31,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/27/2012,29,23
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/28/2012,33,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/29/2012,29,25
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/30/2012,31,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",12/31/2012,38,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/1/2013,36,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/2/2013,25,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/3/2013,30,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/4/2013,30,20
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/5/2013,34,20
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/6/2013,38,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/7/2013,35,31
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/8/2013,37,18
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/9/2013,41,25
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/10/2013,44,26
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/11/2013,45,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/12/2013,53,30
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/13/2013,50,32
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/14/2013,33,20
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/15/2013,28,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/16/2013,31,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/17/2013,36,28
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/18/2013,29,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/19/2013,42,14
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/20/2013,43,15
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/21/2013,18,13
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/22/2013,13,4
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/23/2013,11,5
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/24/2013,19,5
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/25/2013,17,4
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/26/2013,24,13
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/27/2013,29,21
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/28/2013,40,22
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/29/2013,49,29
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/30/2013,58,36
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",1/31/2013,39,19
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/1/2013,20,14
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/2/2013,21,13
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/3/2013,17,7
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/4/2013,21,12
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/5/2013,21,9
USC00203295,"GRAND HAVEN WASTEWATER PLANT, MI US",2/6/2013,30,15
